room_number,room_types,room_price,room_img
50222,"Deluxe Double(half ocean,넷플릭스)",250000,//image.goodchoice.kr/resize_370x220/adimg_new/50222/138465/3b7b043a7e08ea483e6f61e96588dce6.jpg
50222,Family Twin(넷플릭스),300000,//image.goodchoice.kr/resize_370x220/adimg_new/50222/138466/9ded7f71a6a5524cfafa8b9ed380e570.jpg
50222,"Suite(ocean,넷플릭스)",500000,//image.goodchoice.kr/resize_370x220/adimg_new/50222/138467/f0bac6e32c4e952b8bdd420fbaff88dd.jpg
50233,Standard,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50233/138354/f2e5ef8716775632228632dc7c75e1a3.jpg
50233,Standard (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50233/154725/f2e5ef8716775632228632dc7c75e1a3.jpg
50237,일반실,80000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/22/5a6587d1e5350.jpg
50237,디럭스,90000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/22/5a65886ef1bf5.jpg
50237,트윈,110000,//image.goodchoice.kr/resize_370x220/affiliate/2018/06/01/5b110d677a413.jpg
50237,패밀리룸,180000,//image.goodchoice.kr/resize_370x220/affiliate/2019/05/31/5cf0d05924a69.jpg
50239, , , 
50240,일반,15000,//image.goodchoice.kr/resize_370x220/adimg_new/50240/279443/d8380e29064fe059b884a80bd453d30b.jpg
50240,특실,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50240/278680/3f8f03e52dee48b59a08b5a856ccd806.jpg
50240,일반 (페이백), ,//image.goodchoice.kr/resize_370x220/adimg_new/50240/278468/940e0f305cdde68a57cd34466fb38cd9.jpg
50242,일반(2인기준),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50242/354444/bb4960e907c4978458d5bc97a6fec6c3.jpg
50242,"특실(넷플릭스+스타일러룸,2인기준)",30000,//image.goodchoice.kr/resize_370x220/adimg_new/50242/354441/a5f7fafa7521ef7072b31cd14a7193e6.jpg
50242,트윈(2인기준),60000,//image.goodchoice.kr/resize_370x220/adimg_new/50242/354443/3cb8a8e6ffc112e15443e63bab0e1b00.jpg
50242,잠꾸러기 일반실(퇴실16시),70000,//image.goodchoice.kr/resize_370x220/adimg_new/50242/353549/88d89c8b60372a87bafd40308abde154.jpg
50242,잠꾸러기 특실(퇴실16시),80000,//image.goodchoice.kr/resize_370x220/adimg_new/50242/353550/518b105477a0251f9d73144a9d52c1f3.jpg
50243,201호,119000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/22/04/1516260680_rfImg_1.jpg
50243,203호,119000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/22/04/1516261666_rfImg_0.jpg
50245,디럭스,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50245/139855/32d4088a61244aaf2d25c22f49171227.jpg
50247, , , 
50248,핑크공주, ,//image.goodchoice.kr/resize_370x220/affiliate/2019/06/12/06/b509f63319e341118d3428f634dca3fa.jpg
50249,A-203호(커플및가족룸), ,//image.goodchoice.kr/resize_370x220/affiliate/2020/10/13/11/d22813705cb6405ba173d4d668b428ba.jpg
50249,B-301호/오션뷰.침실/거실), ,//image.goodchoice.kr/resize_370x220/affiliate/2020/03/04/12/df71ba350c0e4bd88dc7e39fa9171033.jpg
50250,A203(스파), ,//image.goodchoice.kr/resize_370x220/affiliate/2019/08/01/04/1e294d7e827d4cb18ee2b0bd85509303.jpg
50250,A303(스파), ,//image.goodchoice.kr/resize_370x220/affiliate/2019/08/01/04/e5040e1971f1476b89812b4a1346772a.jpg
50251, , , 
50253,[13평] 더블 오션뷰 ,69000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/23/5a669da45b23f.jpg
50253,[13평] 트윈 오션뷰,89000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/23/5a669dc06c6d8.jpg
50253,[22평] 디럭스 오션뷰,109000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/23/5a669ced7ea65.jpg
50253,[33평] 패밀리 오션뷰,139000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/23/5a669de2892c7.jpg
50255,온돌, ,//image.goodchoice.kr/resize_370x220/adimg_new/50255/139262/a34e96f1b62c8dbdbe0a1a3df5f2165f.jpg
50255,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50255/139261/e17455800a1d0ec291c79bee02e6932b.jpg
50255,특실,25000,//image.goodchoice.kr/resize_370x220/adimg_new/50255/139260/beb307e8c640fe24afde2cc106b5ac6b.jpg
50256,중형실 3호,80000,//image.goodchoice.kr/resize_370x220/affiliate/2019/11/06/04/54ba16072e5c4dc6b20b731920d8cc73.jpg
50256,중형실 6호,80000,//image.goodchoice.kr/resize_370x220/affiliate/2019/11/06/04/9005d415f02f465484c036160e1f6c91.jpg
50256,중형실 7호,80000,//image.goodchoice.kr/resize_370x220/affiliate/2019/11/06/04/b218e4bb2fbc4fb0be9b5f5f6dca0697.jpg
50256,통나무 독채별실2호,80000,//image.goodchoice.kr/resize_370x220/affiliate/2019/11/06/04/0c9adb693de34947bf8faa2956302b06.jpg
50256,통나무 독채별실 1호,80000,//image.goodchoice.kr/resize_370x220/affiliate/2019/11/06/04/ac0ffcbcf17a4b64b8c806a527eb257f.jpg
50256,대형실,200000,//image.goodchoice.kr/resize_370x220/affiliate/2019/11/06/04/dae912737f544537a6942d2acc27ea24.jpg
50257,202호 (오션뷰/침대),110000,//image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/09/0abd1c432c4547cebb0851bdb063dd13.jpg
50257,203호 (오션뷰/온돌),110000,//image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/09/95e3493cddf2499f98a02f0a9fdcf149.jpg
50257,302호 (오션뷰/침대),110000,//image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/09/0abd1c432c4547cebb0851bdb063dd13.jpg
50257,303호 (오션뷰/침대),110000,//image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/09/03c5f38b50d74c508084b11df2237559.jpg
50257,401호 (오션뷰/침대),110000,//image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/09/b49160085b4544dd97283778feb41b41.jpg
50257,402호 (오션뷰/침대),110000,//image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/09/0abd1c432c4547cebb0851bdb063dd13.jpg
50257,403호 (오션뷰/침대),110000,//image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/09/03c5f38b50d74c508084b11df2237559.jpg
50257,101호 (오션뷰/침대),110000,//image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/09/3f4374c3f9574d3d9ea171c876bf8f6d.jpg
50257,102호 (오션뷰/온돌),200000,//image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/09/5e3c59529ad74afd8aa286abc6a6e2c0.jpg
50258,작은방,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50258/140008/f750d53232ff8381b7e3a34f92200afd.jpg
50258,양실(큰방),40000,//image.goodchoice.kr/resize_370x220/adimg_new/50258/140006/55c154f98b9360af6e3112edd5defdb5.jpg
50258,한실(큰방),40000,//image.goodchoice.kr/resize_370x220/adimg_new/50258/140007/cd5e60dd8f49cbc921aa5d23e0596112.jpg
50259,2층 독채형 1,340000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/03/02/27ff602be7b74ac8b8ab8c4302e631ea.jpg
50259,2층 독채형 2,340000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/03/02/27ff602be7b74ac8b8ab8c4302e631ea.jpg
50261,스탠다드,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50261/140801/66b4b2a51cf551de7bf4436353ba1973.jpg
50263,야간대실,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50263/313616/11ae14f5f421966e9660e097613018a5.jpg
50263,"오늘의 특가방(wifi,전객실 랜덤배정)",30000,//image.goodchoice.kr/resize_370x220/adimg_new/50263/261232/29e35aa73b5092f9712bdb5548024f5d.jpg
50263,"영화보기좋은방3(65인치커브드,NETFLIX)",30000,//image.goodchoice.kr/resize_370x220/adimg_new/50263/285771/6bfc66cb8c5e47f3918ce6316bca33db.jpg
50263,"일반실(no pc,wifi, 65인치 커브드)",30000,//image.goodchoice.kr/resize_370x220/adimg_new/50263/313536/4ad37bbf94494e555dc224864886b5c8.jpg
50263,"영화보기좋은방2(65인치커브드,NETFLIX)",30000,//image.goodchoice.kr/resize_370x220/adimg_new/50263/277959/1abe669dc1bfd2bdb93c73ed54ead4e0.jpg
50263,준특실(wifi),30000,//image.goodchoice.kr/resize_370x220/adimg_new/50263/313537/4a92e5dbeaf1203a425ae63bb6c56e2f.jpg
50263,"영화보기좋은방1(65인치커브드,NETFLIX)",35000,//image.goodchoice.kr/resize_370x220/adimg_new/50263/262040/8254b0513850fb79e128c76bbbc2a8e1.jpg
50263,"커플피씨룸(롤,65인치 커브드,넷플릭스)",70000,//image.goodchoice.kr/resize_370x220/adimg_new/50263/329585/3dc586e32cff8a97ced8e47453542a48.jpg
50263,"VIP(커플PC,배그)",35000,//image.goodchoice.kr/resize_370x220/adimg_new/50263/262041/de372482b6779bfd6b1fd2acf4b03120.jpg
50264,현장결제(오후무한숙박), ,//image.goodchoice.kr/resize_370x220/adimg_new/50264/173782/9fba2d0ed7453311b7d64914fc64a2c6.jpg
50264,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50264/139713/4ef250f99c80ee3cf256e4ae38c06cd3.jpg
50264,미니 온돌,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50264/139714/51de14bc467446262b34e58fd3248608.jpg
50264,현장결제(오전무한숙박),70000,//image.goodchoice.kr/resize_370x220/adimg_new/50264/165961/35c119a815f8400c066401860299cf67.jpg
50267,가람,80000,//image.goodchoice.kr/resize_370x220/affiliate/2019/06/17/5d06f3104b2d4.jpg
50267,마루,90000,//image.goodchoice.kr/resize_370x220/affiliate/2019/06/17/5d06f2f990856.jpg
50267,누리,90000,//image.goodchoice.kr/resize_370x220/affiliate/2019/06/17/5d06f32d8f4e4.jpg
50267,아람,100000,//image.goodchoice.kr/resize_370x220/affiliate/2019/06/17/5d06f2db54330.jpg
50269, , , 
50272,소낭(15평 독채),60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/02/04/1b41b6625e3149dc82ad78c6bc70e3d2.jpg
50272,정낭(15평 독채),60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/02/04/1b41b6625e3149dc82ad78c6bc70e3d2.jpg
50277,열매달, ,//image.goodchoice.kr/resize_370x220/affiliate/2019/08/01/04/29f3c1db01374d74ab43ac2e37eda14c.jpg
50278,달빛바다,240000,//image.goodchoice.kr/resize_370x220/affiliate/2020/08/21/10/3e2cda76c127459ca8023ff04cdb1a0d.jpg
50278,별빛바다,240000,//image.goodchoice.kr/resize_370x220/affiliate/2020/08/21/11/d6606e828749415b8d31653920f9e35a.jpg
50278,노을이야기,320000,//image.goodchoice.kr/resize_370x220/affiliate/2020/08/22/01/44b0d74bc6ca40b182af4c378a76baeb.jpg
50278,가족여행,450000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/09/04/ab150464e40244f89db314b56413d227.jpg
50280, , , 
50283, , , 
50285, , , 
50286, , , 
50288,일반,15000,//image.goodchoice.kr/resize_370x220/adimg_new/50288/139060/0368af3d927990b3f0ad1c7ac415b898.jpg
50288,준특실(스타일러),15000,//image.goodchoice.kr/resize_370x220/adimg_new/50288/139059/8fd8490c9dbf3b06f732cf16d05e76b4.jpg
50288,특실(스타일러+안마의자),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50288/139058/b41d7ff434191e3d2b45ed9e2091ccc1.jpg
50289,복층독채 39㎡ 2,45000,//image.goodchoice.kr/resize_370x220/affiliate/2019/01/17/05/56ff3d61169548b6855ed5ea4e5d5e86.jpg
50289,복층독채 50㎡ 2,49000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/02/03/6ba1941cb31a4d848a07671dba2903e0.jpg
50289,복층독채 50㎡ 4,49000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/02/03/6ba1941cb31a4d848a07671dba2903e0.jpg
50289,복층독채 50㎡ 5,49000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/02/03/6ba1941cb31a4d848a07671dba2903e0.jpg
50289,복층독채 50㎡ 6,49000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/02/03/6ba1941cb31a4d848a07671dba2903e0.jpg
50289,복층독채 60㎡ 1,59000,//image.goodchoice.kr/resize_370x220/affiliate/2019/01/17/05/7a5bd8abdd4646dd8ac294123a14ea50.jpg
50289,복층독채 60㎡ 2,59000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/02/03/7a5bd8abdd4646dd8ac294123a14ea50.jpg
50289,복층독채 79㎡ 1,89000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/02/03/94d0a4fdd9fe42218be8674808c7931e.jpg
50289,복층독채 79㎡ 2,89000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/02/03/94d0a4fdd9fe42218be8674808c7931e.jpg
50289,복층독채 99㎡,109000,//image.goodchoice.kr/resize_370x220/affiliate/2019/01/17/05/60806f23ea7548d3b2283336cba3a4f9.jpg
50291,브라운트리 (Brown Tree) 101, ,//image.goodchoice.kr/resize_370x220/affiliate/2018/10/31/5bd8ff9e2290d.jpg
50291,블루스카이 (Blue Sky) 202, ,//image.goodchoice.kr/resize_370x220/affiliate/2018/10/31/5bd901535efc4.jpg
50293,가 을,70000,//image.goodchoice.kr/resize_370x220/adimg_new/50293/138776/81a5c307b5ad6c89d5876ab928080d90.jpg
50298,도보전용룸,50000,//image.goodchoice.kr/resize_370x220/adimg_new/50298/324908/0d97717c435f87a73863238100594ded.jpg
50298,스탠다드,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50298/139899/eb738b95a3c1a39f46aa615271e0db20.jpg
50298,넷플릭스룸,35000,//image.goodchoice.kr/resize_370x220/adimg_new/50298/324909/bc6ca75dc59f2baaefedc77e752f3d07.jpg
50298,"트윈(2인,금연)",90000,//image.goodchoice.kr/resize_370x220/adimg_new/50298/139901/b7d93cc72fbebee736d449f7e2538c6f.jpg
50298,패밀리룸,170000,//image.goodchoice.kr/resize_370x220/adimg_new/50298/139902/24ec8e8035a3a5bb167ac7c15ec1791c.jpg
50298,디럭스,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50298/139900/c4fd230716efdb932d8ce09020929aef.jpg
50299,펜트하우스, ,//image.goodchoice.kr/resize_370x220/affiliate/2018/07/12/5b46aba550a78.jpg
50299,슈페리어 더블,200000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/25/5a6994ba14982.jpg
50307,온돌(2인), ,//image.goodchoice.kr/resize_370x220/adimg_new/50307/140185/4a00d6ef244fcfbe9058c6bc1f7941f4.jpg
50307,온돌(3인), ,//image.goodchoice.kr/resize_370x220/adimg_new/50307/140731/c020c6938ca5b9168baf7b524f5a94e9.jpg
50307,대실(ABCDEG랜덤),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50307/335768/2623a969d098449f33e3bbb467d3daa2.jpg
50307,침대A (랜덤객실),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50307/140186/f35cfbe716957e3ec550707cd0004807.jpg
50307,침대B(랜덤객실),45000,//image.goodchoice.kr/resize_370x220/adimg_new/50307/223874/2405f82984bfcb2fcbed166628f35f32.jpg
50307,침대C(랜덤객실),45000,//image.goodchoice.kr/resize_370x220/adimg_new/50307/227770/f1bd76ab6dfca8a9fc3183eeab1ad92e.jpg
50307,침대E(랜덤객실),45000,//image.goodchoice.kr/resize_370x220/adimg_new/50307/291293/c6277666d4b070edbfba1299b918f2d3.jpg
50307,침대D(랜덤객실),45000,//image.goodchoice.kr/resize_370x220/adimg_new/50307/239778/cdba2e6dbc806813e058ebf811f62812.jpg
50307,침대G(랜덤객실),45000,//image.goodchoice.kr/resize_370x220/adimg_new/50307/239781/e986b21393bf3edd4e28445f38962126.jpg
50309,일반(온돌),30000,//image.goodchoice.kr/resize_370x220/adimg_new/50309/140183/df4602edff92f47935368dd38de4e2e0.jpg
50309,일반(침대),20000,//image.goodchoice.kr/resize_370x220/adimg_new/50309/196109/3222aee174e1b64a0548d99f0a6141d6.jpg
50309,고급실 (페이백),30000,//image.goodchoice.kr/resize_370x220/adimg_new/50309/206012/f06de49fb1de57f58a8ab7dc7f241e1b.jpg
50309,고급실,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50309/196108/f06de49fb1de57f58a8ab7dc7f241e1b.jpg
50309,가족실(침대+온돌),30000,//image.goodchoice.kr/resize_370x220/adimg_new/50309/140184/d7820baf489cea3e3f609b61ded37c09.jpg
50309,특실,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50309/140182/bac525ae28851b44994390fe38b873d4.jpg
50309,트윈,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50309/196110/71a9509da97ffc34e36fead031bf083f.jpg
50309,단체룸A(4인기준),95000,//image.goodchoice.kr/resize_370x220/adimg_new/50309/320315/79e03d6c80f98eea1a2418b049be2752.jpg
50309,단체룸B(4인기준),125000,//image.goodchoice.kr/resize_370x220/adimg_new/50309/320316/1f24cb6e1f89f2b1abc87777a4bdb96f.jpg
50310,일반,50000,//image.goodchoice.kr/resize_370x220/adimg_new/50310/140173/3d31024a58af44fbea83ed37f539e7df.jpg
50310,일반(온돌),50000,//image.goodchoice.kr/resize_370x220/adimg_new/50310/140174/862277eb70764bda7a34cc28bd24e895.jpg
50310,준특실,60000,//image.goodchoice.kr/resize_370x220/adimg_new/50310/140172/0554e5ad894e87858e69e190a777aabf.jpg
50310,특실,80000,//image.goodchoice.kr/resize_370x220/adimg_new/50310/140170/10d690d98c632db6fbeb1d90a186250a.jpg
50310,특실(트윈),80000,//image.goodchoice.kr/resize_370x220/adimg_new/50310/140171/2d608bce73186509e03fe204cd8626e8.jpg
50312,퀸201호(2층바다형),60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/b50e57e4301d4f459c5244d6db987603.jpg
50312,퀸202호(2층바다형),60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/b50e57e4301d4f459c5244d6db987603.jpg
50312,퀸203호(2층바다형),60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/b50e57e4301d4f459c5244d6db987603.jpg
50312,퀸204호(2층바다형),60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/b50e57e4301d4f459c5244d6db987603.jpg
50312,퀸205호(2층노자산형),60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/68b1a438794c4079a2f1de96fb84a73d.jpg
50312,퀸206호(2층노자산형),60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/68b1a438794c4079a2f1de96fb84a73d.jpg
50312,퀸207호(2층노자산형),60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/68b1a438794c4079a2f1de96fb84a73d.jpg
50312,퀸208호(2층노자산형),60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/68b1a438794c4079a2f1de96fb84a73d.jpg
50312,퀸209호(2층노자산형),60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/68b1a438794c4079a2f1de96fb84a73d.jpg
50312,퀸210호(2층노자산형),60000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/68b1a438794c4079a2f1de96fb84a73d.jpg
50312,퀸501호(5층바다형),80000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/39b0ac0635bd46cb8fd2007129527842.jpg
50312,퀸502호(5층바다형),80000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/39b0ac0635bd46cb8fd2007129527842.jpg
50312,퀸503호(5층바다형),80000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/39b0ac0635bd46cb8fd2007129527842.jpg
50312,퀸504호(5층노자산형),80000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/39b0ac0635bd46cb8fd2007129527842.jpg
50312,퀸505호(5층노자산형),80000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/39b0ac0635bd46cb8fd2007129527842.jpg
50312,퀸301호(3층바다형),100000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/9b55a96ec1a942f1beae851b4b781c6e.jpg
50312,퀸302호(3층바다형),100000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/9b55a96ec1a942f1beae851b4b781c6e.jpg
50312,퀸303호(3층바다형),100000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/9b55a96ec1a942f1beae851b4b781c6e.jpg
50312,퀸304호(3층노자산형),100000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/a780d34be34c4fac968dc9272621f4f5.jpg
50312,퀸305호(3층노자산형),100000,//image.goodchoice.kr/resize_370x220/affiliate/2019/09/05/05/a780d34be34c4fac968dc9272621f4f5.jpg
50313,선비방,35000,//image.goodchoice.kr/resize_370x220/adimg_new/50313/138889/95dbd288b17ff66d9989d359c539bdf7.jpg
50313,별채방,35000,//image.goodchoice.kr/resize_370x220/adimg_new/50313/138895/2be7a93bfb69ced43636d9bd8dee4a6b.jpg
50313,마님방,55000,//image.goodchoice.kr/resize_370x220/adimg_new/50313/138890/102cb1a45958e0f944fce3bff675099e.jpg
50313,규수방,55000,//image.goodchoice.kr/resize_370x220/adimg_new/50313/138891/7b97052ee861a55151163d275d93ca60.jpg
50313,아씨방,55000,//image.goodchoice.kr/resize_370x220/adimg_new/50313/138892/7787c6e958a563a34cffe279f8ec2ed1.jpg
50318, , , 
50319,PUL 201,80000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fd0685926d.jpg
50319,PUL 202,80000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fd0d4d8c3a.jpg
50319,PUL 203,80000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fd31d663a3.jpg
50319,PUL 101,130000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fcd4b8c11d.jpg
50319,PUL 102,130000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fcde8b9099.jpg
50319,PUL 103,130000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fce997c087.jpg
50319,PUL 104,130000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fcf590da44.jpg
50319,SU 102,150000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fcb3c6148e.jpg
50319,SU 103,150000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fcbd914050.jpg
50319,SU 202,150000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fcca896811.jpg
50319,SU 201,170000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fcc501167b.jpg
50319,SU 101,300000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fc9a298b09.jpg
50319, LIM 201,350000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fd40a211ac.jpg
50319,LIM 101,400000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/30/5a6fd3b708fba.jpg
50321,아침정원,400000,//image.goodchoice.kr/resize_370x220/affiliate/2018/01/26/5a6ae5859a675.jpg
50322,진주102, ,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/22/5a8e0fe8a6c77.jpg
50322,가람304, ,//image.goodchoice.kr/resize_370x220/affiliate/2018/02/22/5a8e148537537.jpg
50326,일반,30000,//image.goodchoice.kr/resize_370x220/adimg_new/50326/311758/e78b35edfe3af581117d5ecbdb73ef54.jpg
50326,트윈,35000,//image.goodchoice.kr/resize_370x220/adimg_new/50326/311757/8a3b5df123a862d03a12bc77d6c3164e.jpg
50326,VIP,40000,//image.goodchoice.kr/resize_370x220/adimg_new/50326/311756/e7dfc3e8cc0f33126e0fca345bc2a1a3.jpg
50332,하늘,210000,//image.goodchoice.kr/resize_370x220/affiliate/2019/08/01/03/8a48cbc670594946bc6d3b79479227ed.jpg
50332,냇가,240000,//image.goodchoice.kr/resize_370x220/affiliate/2019/07/31/05/a91126fe9f7c43e2852d140df9d39389.jpg
50332,숲길,240000,//image.goodchoice.kr/resize_370x220/affiliate/2019/07/31/05/fa1944c39b1646f387de934807b15595.jpg
50333,스탠다드 트윈 (시티뷰),99000,//image.goodchoice.kr/resize_370x220/affiliate/2019/06/03/5cf4e346ce818.jpg
50333,디럭스 트윈 (하버뷰),119000,//image.goodchoice.kr/resize_370x220/affiliate/2019/06/03/5cf4e35cc65ea.jpg
50333,디럭스 더블 (시티뷰),129000,//image.goodchoice.kr/resize_370x220/affiliate/2019/06/03/5cf4e3ad8705b.jpg
50333,디럭스 패밀리 (하버뷰),159000,//image.goodchoice.kr/resize_370x220/affiliate/2019/06/03/5cf4e3d886e2b.jpg
50333,[딱 3일! 단독 주중특가] 스탠다드 트윈 (시티뷰),330000,//image.goodchoice.kr/resize_370x220/affiliate/2019/06/03/5cf4e346ce818.jpg
50337, , , 
50339,일반(2인기준),30000,//image.goodchoice.kr/resize_370x220/adimg_new/50339/139614/9f6cb0907ea144410763d64c0dc6ed75.jpg
50339,특실(2인기준),40000,//image.goodchoice.kr/resize_370x220/adimg_new/50339/139612/93427634bd85d83a39a92825b07bc6ad.jpg
50339,VIP(2인기준),40000,//image.goodchoice.kr/resize_370x220/adimg_new/50339/139603/801cc967517eaaa5f942c4b54c9dde97.jpg
50341,꽃밭,400000,//image.goodchoice.kr/resize_370x220/affiliate/2020/10/05/09/98dd17a913c0432d94c1d12348e39e45.jpg
50344,401(오션뷰), ,//image.goodchoice.kr/resize_370x220/affiliate/2019/07/31/05/91f9e493d3504d32bd608f06adb82f75.jpg
50344,402(오션뷰), ,//image.goodchoice.kr/resize_370x220/affiliate/2019/07/31/05/91f9e493d3504d32bd608f06adb82f75.jpg
50344,403(오션뷰), ,//image.goodchoice.kr/resize_370x220/affiliate/2019/07/31/05/91f9e493d3504d32bd608f06adb82f75.jpg
50344,202(오션뷰), ,//image.goodchoice.kr/resize_370x220/affiliate/2019/07/31/05/a53fe9f47d554d6e90e3e3d0806058d1.jpg
50346,초특가 할인 객실,15000,//image.goodchoice.kr/resize_370x220/adimg_new/50346/242125/c40f4cf8171930b0708978b24d6613ef.jpg
50346,일반,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50346/148342/b297845d8e99744f669a1b8b19d2b754.jpg
50346,특실,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50346/148341/614bddd054bdb12df930112d973808bc.jpg
50346,트윈,60000,//image.goodchoice.kr/resize_370x220/adimg_new/50346/281427/59783418f370a327e11e6570a8d66fa1.jpg
50346,비즈니스룸,70000,//image.goodchoice.kr/resize_370x220/adimg_new/50346/244394/24412c8add73c102c96a731937ae9d8e.jpg
50347,"일반:2게임PC(배틀,오버)넷플릭스",18500,//image.goodchoice.kr/resize_370x220/adimg_new/50347/140017/e35ca67ba3efc2ed7bea44dde2c3d388.jpg
50347,특실:2게임PC.32,19500,//image.goodchoice.kr/resize_370x220/adimg_new/50347/140018/1e20777e68374aef54eddde577d2277b.jpg
50347,VIP:2게임PC.32,20000,//image.goodchoice.kr/resize_370x220/adimg_new/50347/140015/0e64b17a0d53ce2338668a832ab33689.jpg
50347,VIP트윈:2게임PC.32,22500,//image.goodchoice.kr/resize_370x220/adimg_new/50347/140016/a7e55307a0e58c47f8f579c32f2ca0ce.jpg
50349,일반실(온돌),60000,//image.goodchoice.kr/resize_370x220/adimg_new/50349/140194/38a307d168bd64843604e473d6731ff7.jpg
50349,일반실(침대),60000,//image.goodchoice.kr/resize_370x220/adimg_new/50349/140195/480bf45b6878800013f7037ded927d15.jpg
